#property,line_cd,station_cd1,station_cd2
3701,11702,1170216,1170217
3702,11702,1170217,1170218
3703,11702,1170218,1170219
3704,11702,1170219,1170220
3705,11702,1170220,1170221
3706,11702,1170221,1170222
3707,11702,1170222,1170223
3708,11702,1170223,1170224
3709,11702,1170224,1170225
3710,11702,1170225,1170226
3711,11702,1170226,1170227
3712,11702,1170227,1170228
3713,11702,1170228,1170229
3714,11702,1170229,1170230
3715,11702,1170230,1170231
3716,11702,1170231,1170232
3717,11702,1170232,1170233
3718,11702,1170233,1170234
3719,11702,1170234,1170235
3720,11702,1170235,1170240
3721,11702,1170236,1170237
3722,11702,1170237,1170238
3723,11702,1170240,1170236
3724,11703,1170301,1170302
3725,11703,1170302,1170303
3726,11703,1170303,1170304
3727,11703,1170304,1170305
3728,11703,1170305,1170306
3729,11703,1170306,1170307
3730,11703,1170307,1170308
3731,11703,1170308,1170309
3732,11703,1170309,1170310
3733,11703,1170310,1170311
3734,11703,1170311,1170312
3735,11703,1170312,1170313
3736,11703,1170313,1170314
3737,11703,1170314,1170315
3738,11703,1170315,1170316
3739,11703,1170316,1170317
3740,11703,1170317,1170318
3741,11703,1170318,1170319
3742,11703,1170319,1170320
3743,11703,1170320,1170321
3744,11703,1170321,1170322
3745,11703,1170322,1170323
3746,11703,1170323,1170324
3747,11703,1170324,1170325
3748,11703,1170325,1170326
3749,11703,1170326,1170327
3750,11703,1170327,1170328
3751,11703,1170328,1170329
3752,11703,1170329,1170330
3753,11703,1170330,1170331
3754,11703,1170331,1170332
3755,11703,1170332,1170333
3756,11704,1170401,1170402
3757,11704,1170402,1170403
3758,11704,1170403,1170404
3759,11704,1170404,1170405
3760,11704,1170405,1170406
3761,11704,1170406,1170407
3762,11704,1170407,1170408
3763,11704,1170408,1170409
3764,11704,1170409,1170410
3765,11704,1170410,1170411
3766,11704,1170411,1170412
3767,11704,1170412,1170413
3768,11704,1170413,1170414
3769,11704,1170414,1170415
3770,11704,1170415,1170416
3771,11704,1170416,1170417
3772,11704,1170417,1170418
3773,11704,1170418,1170419
3774,11704,1170419,1170420
3775,11705,1170501,1170502
3776,11705,1170502,1170503
3777,11705,1170503,1170504
3778,11705,1170504,1170505
3779,11705,1170505,1170506
3780,11705,1170506,1170507
3781,11705,1170507,1170508
3782,11705,1170508,1170509
3783,11705,1170509,1170510
3784,11705,1170510,1170511
3785,11705,1170511,1170512
3786,11705,1170512,1170513
3787,11705,1170513,1170514
3788,11705,1170514,1170515
3789,11705,1170515,1170516
3790,11706,1170601,1170602
3791,11706,1170602,1170603
3792,11706,1170603,1170604
3793,11706,1170604,1170605
3794,11706,1170605,1170606
3795,11706,1170606,1170607
3796,11706,1170607,1170608
3797,11706,1170608,1170609
3798,11706,1170609,1170610
3799,11706,1170610,1170611
3800,11706,1170611,1170612
3801,11706,1170612,1170613
3802,11706,1170613,1170614
3803,11706,1170614,1170615
3804,11706,1170615,1170616
3805,11706,1170616,1170617
3806,11706,1170617,1170618
3807,11707,1170701,1170702
3808,11707,1170702,1170703
3809,11707,1170703,1170704
3810,11707,1170704,1170705
3811,11707,1170705,1170706
3812,11707,1170706,1170707
3813,11707,1170707,1170708
3814,11707,1170708,1170709
3815,11707,1170709,1170710
3816,11707,1170710,1170711
3817,11707,1170711,1170712
3818,11707,1170712,1170713
3819,11707,1170713,1170714
3820,11707,1170714,1170715
3821,11707,1170715,1170716
3822,11707,1170716,1170717
3823,11707,1170717,1170718
3824,11707,1170718,1170719
3825,11707,1170719,1170720
3826,11707,1170720,1170721
3827,11707,1170721,1170722
3828,11707,1170722,1170723
3829,11707,1170723,1170724
3830,11707,1170724,1170725
3831,11707,1170725,1170726
3832,11707,1170726,1170727
3833,11707,1170727,1170728
3834,11707,1170728,1170729
3835,11707,1170729,1170730
3836,11707,1170730,1170731
3837,11707,1170731,1170732
3838,11707,1170732,1170733
3839,11707,1170733,1170734
3840,11707,1170734,1170735
3841,11708,1170801,1170802
3842,11708,1170802,1170803
3843,11708,1170803,1170804
3844,11708,1170804,1170805
3845,11708,1170805,1170806
3846,11708,1170806,1170807
3847,11708,1170807,1170808
3848,11708,1170808,1170809
3849,11708,1170809,1170810
3850,11708,1170810,1170811
3851,11708,1170811,1170812
3852,11708,1170812,1170813
3853,11708,1170813,1170814
3854,11708,1170814,1170815
3855,11708,1170815,1170816
3856,11708,1170816,1170817
3857,11708,1170817,1170818
3858,11708,1170818,1170819
3859,11708,1170819,1170820
3860,11708,1170820,1170821
3861,11708,1170821,1170822
3862,11708,1170822,1170823
3863,11708,1170823,1170824
3864,11708,1170824,1170825
3865,11708,1170825,1170826
3866,11708,1170826,1170827
3867,11708,1170827,1170828
3868,11709,1170901,1170902
3869,11709,1170902,1170903
3870,11709,1170903,1170904
3871,11709,1170904,1170905
3872,11709,1170905,1170906
3873,11709,1170906,1170907
3874,11709,1170907,1170908
3875,11709,1170908,1170909
3876,11709,1170909,1170910
3877,11709,1170910,1170911
3878,11709,1170911,1170912
3879,11709,1170912,1170913
3880,11709,1170913,1170914
3881,11709,1170914,1170915
3882,11710,1171001,1171002
3883,11710,1171002,1171003
3884,11710,1171003,1171004
3885,11710,1171004,1171005
3886,11710,1171005,1171006
3887,11713,1171301,1171302
3888,11713,1171302,1171303
3889,11713,1171303,1171304
3890,11713,1171304,1171305
3891,11713,1171305,1171306
3892,11713,1171306,1171307
3893,11713,1171307,1171308
3894,11713,1171308,1171309
3895,11713,1171309,1171310
3896,11714,1171401,1171402
3897,11714,1171402,1171403
3898,11714,1171403,1171404
3899,11714,1171404,1171405
3900,11714,1171405,1171406
3901,11714,1171406,1171407
3902,11714,1171407,1171408
3903,11714,1171408,1171409
3904,11714,1171409,1171410
3905,11714,1171410,1171411
3906,11714,1171411,1171412
3907,11714,1171412,1171413
3908,11714,1171413,1171414
3909,11714,1171414,1171415
3910,11714,1171415,1171416
3911,11714,1171416,1171417
3912,11714,1171417,1171418
3913,11714,1171418,1171419
3914,11714,1171419,1171420
3915,11714,1171420,1171421
3916,11714,1171421,1171422
3917,11714,1171422,1171423
3918,11714,1171423,1171424
3919,11714,1171424,1171425
3920,11714,1171425,1171426
3921,11714,1171426,1171427
3922,11714,1171427,1171428
3923,11714,1171428,1171429
3924,11714,1171429,1171430
3925,11714,1171430,1171431
3926,11714,1171431,1171432
3927,11714,1171432,1171433
3928,11714,1171433,1171434
3929,11714,1171434,1171435
3930,11714,1171435,1171436
3931,11714,1171436,1171437
3932,11714,1171437,1171438
3933,11714,1171438,1171439
3934,11714,1171439,1171440
3935,11714,1171440,1171441
3936,11714,1171441,1171442
3937,11714,1171442,1171443
3938,11714,1171443,1171444
3939,11714,1171444,1171445
3940,11714,1171445,1171446
3941,11715,1171501,1171502
3942,11715,1171502,1171503
3943,11715,1171503,1171504
3944,11715,1171504,1171505
3945,11715,1171505,1171506
3946,11715,1171506,1171507
3947,11715,1171507,1171508
3948,11715,1171508,1171509
3949,11715,1171509,1171510
3950,11715,1171510,1171511
3951,11715,1171511,1171512
3952,11715,1171512,1171513
3953,11715,1171513,1171514
3954,11715,1171514,1171515
3955,11715,1171515,1171516
3956,11715,1171516,1171517
3957,11716,1171601,1171602
3958,11716,1171602,1171603
3959,11716,1171603,1171604
3960,11716,1171604,1171605
3961,11716,1171605,1171606
3962,11716,1171606,1171607
3963,11716,1171607,1171608
3964,11716,1171608,1171609
3965,11716,1171609,1171610
3966,11716,1171610,1171611
3967,11716,1171611,1171612
3968,11716,1171612,1171613
3969,11716,1171613,1171614
3970,11716,1171614,1171615
3971,11716,1171615,1171616
3972,11716,1171616,1171617
3973,11716,1171617,1171618
3974,11716,1171618,1171619
3975,11716,1171619,1171620
3976,11716,1171620,1171621
3977,11716,1171621,1171622
3978,11716,1171622,1171623
3979,11716,1171623,1171624
3980,11716,1171624,1171625
3981,11716,1171625,1171626
3982,11716,1171626,1171627
3983,11716,1171627,1171628
3984,11716,1171628,1171629
3985,11716,1171629,1171630
3986,11716,1171630,1171631
3987,11716,1171631,1171632
3988,11717,1171701,1171702
3989,11717,1171702,1171703
3990,11717,1171703,1171704
3991,11717,1171704,1171705
3992,11717,1171705,1171706
3993,11717,1171706,1171707
3994,11717,1171707,1171708
3995,11717,1171708,1171709
3996,11717,1171709,1171710
3997,11717,1171710,1171711
3998,11717,1171711,1171712
3999,11717,1171712,1171713
4000,11720,1172001,1172002
4001,11720,1172002,1172003
4002,11720,1172003,1172004
4003,11720,1172004,1172005
4004,11720,1172005,1172006
4005,11720,1172006,1172007
4006,11720,1172007,1172008
4007,11720,1172008,1172009
4008,11720,1172009,1172010
4009,11720,1172010,1172011
4010,11720,1172011,1172012
4011,11720,1172012,1172013
4012,11720,1172013,1172014
4013,11720,1172014,1172015
4014,11720,1172015,1172016
4015,11720,1172016,1172017
4016,11720,1172017,1172018
4017,11720,1172018,1172019
4018,11720,1172019,1172020
4019,11720,1172020,1172021
4020,11720,1172021,1172022
4021,11720,1172022,1172023
4022,11720,1172023,1172024
4023,11720,1172024,1172025
4024,11720,1172025,1172026
4025,11720,1172026,1172027
4026,11720,1172027,1172028
4027,11720,1172028,1172029
4028,11720,1172029,1172030
4029,11721,1172101,1172102
4030,11721,1172102,1172103
4031,11721,1172103,1172104
4032,11721,1172104,1172105
4033,11721,1172105,1172106
4034,11721,1172106,1172107
4035,11721,1172107,1172108
4036,11721,1172108,1172109
4037,11721,1172109,1172110
4038,11721,1172110,1172111
4039,11721,1172111,1172112
4040,11721,1172112,1172113
4041,11721,1172113,1172114
4042,11721,1172114,1172115
4043,11721,1172115,1172116
4044,11721,1172116,1172117
4045,11721,1172117,1172118
4046,11722,1172201,1172202
4047,11722,1172202,1172203
4048,11722,1172203,1172204
4049,11722,1172204,1172205
4050,11722,1172205,1172206
4051,11722,1172206,1172207
4052,11722,1172207,1172208
4053,11722,1172208,1172209
4054,11722,1172209,1172210
4055,11722,1172210,1172211
4056,11722,1172211,1172212
4057,11722,1172212,1172213
4058,11723,1172301,1172302
4059,11723,1172302,1172303
4060,11723,1172303,1172304
4061,11723,1172304,1172305
4062,11723,1172305,1172306
4063,11723,1172305,1172311
4064,11723,1172306,1172307
4065,11723,1172307,1172308
4066,11723,1172308,1172309
4067,11723,1172309,1172310
4068,11723,1172311,1172312
4069,11724,1172401,1172402
4070,11724,1172402,1172403
4071,11724,1172403,1172404
4072,11724,1172404,1172405
4073,11724,1172405,1172406
4074,11724,1172406,1172407
4075,11724,1172407,1172408
4076,11724,1172408,1172409
4077,11724,1172409,1172410
4078,11724,1172410,1172411
4079,11724,1172411,1172412
4080,11724,1172412,1172413
4081,11724,1172413,1172414
4082,11724,1172414,1172415
4083,11724,1172415,1172416
4084,11801,1180101,1180102
4085,11801,1180102,1180103
4086,11801,1180103,1180104
4087,11801,1180104,1180105
4088,11801,1180105,1180106
4089,11801,1180106,1180107
4090,11801,1180107,1180108
4091,11801,1180108,1180109
4092,11801,1180109,1180110
4093,11801,1180110,1180111
4094,11801,1180111,1180112
4095,11801,1180112,1180113
4096,11801,1180113,1180114
4097,11801,1180114,1180115
4098,11801,1180115,1180116
4099,11801,1180116,1180117
4100,11801,1180117,1180118
4101,11801,1180118,1180119
4102,11801,1180119,1180120
4103,11801,1180120,1180121
4104,11801,1180121,1180122
4105,11801,1180122,1180123
4106,11801,1180123,1180124
4107,11801,1180124,1180125
4108,11801,1180125,1180126
4109,11801,1180126,1180127
4110,11801,1180127,1180128
4111,11801,1180128,1180129
4112,11801,1180129,1180130
4113,11801,1180130,1180131
4114,11801,1180131,1180132
4115,11801,1180132,1180133
4116,11801,1180133,1180134
4117,11801,1180134,1180135
4118,11801,1180135,1180136
4119,11801,1180136,1180137
4120,11801,1180137,1180138
4121,11801,1180138,1180139
4122,11801,1180139,1180140
4123,11801,1180140,1180141
4124,11801,1180141,1180142
4125,11801,1180142,1180161
4126,11801,1180143,1180144
4127,11801,1180144,1180145
4128,11801,1180145,1180146
4129,11801,1180146,1180147
4130,11801,1180147,1180148
4131,11801,1180148,1180149
4132,11801,1180149,1180150
4133,11801,1180150,1180151
4134,11801,1180151,1180152
4135,11801,1180152,1180153
4136,11801,1180153,1180154
4137,11801,1180154,1180155
4138,11801,1180155,1180156
4139,11801,1180156,1180157
4140,11801,1180157,1180158
4141,11801,1180158,1180159
4142,11801,1180159,1180160
4143,11801,1180161,1180143
4144,11802,1180201,1180202
4145,11802,1180202,1180203
4146,11802,1180203,1180204
4147,11802,1180204,1180205
4148,11802,1180205,1180206
4149,11802,1180206,1180207
4150,11802,1180207,1180208
4151,11802,1180208,1180209
4152,11802,1180209,1180210
4153,11802,1180210,1180211
4154,11802,1180211,1180212
4155,11802,1180212,1180213
4156,11802,1180213,1180214
4157,11802,1180214,1180215
4158,11802,1180215,1180216
4159,11802,1180216,1180217
4160,11802,1180217,1180218
4161,11802,1180218,1180219
4162,11802,1180219,1180220
4163,11802,1180220,1180221
4164,11802,1180221,1180222
4165,11802,1180222,1180223
4166,11802,1180223,1180224
4167,11802,1180224,1180225
4168,11802,1180225,1180226
4169,11802,1180226,1180227
4170,11802,1180227,1180228
4171,11802,1180228,1180229
4172,11803,1180301,1180302
4173,11803,1180302,1180303
4174,11803,1180303,1180304
4175,11803,1180304,1180305
4176,11803,1180305,1180306
4177,11803,1180306,1180307
4178,11803,1180307,1180308
4179,11803,1180308,1180309
4180,11803,1180309,1180310
4181,11803,1180310,1180311
4182,11803,1180311,1180312
4183,11803,1180312,1180313
4184,11803,1180313,1180314
4185,11803,1180314,1180315
4186,11803,1180315,1180316
4187,11803,1180316,1180317
4188,11803,1180317,1180318
4189,11803,1180318,1180319
4190,11803,1180319,1180320
4191,11803,1180320,1180321
4192,11803,1180321,1180322
4193,11803,1180322,1180323
4194,11803,1180323,1180324
4195,11803,1180324,1180325
4196,11803,1180325,1180326
4197,11804,1180401,1180402
4198,11804,1180402,1180403
4199,11804,1180403,1180404
4200,11804,1180404,1180405
4201,11804,1180405,1180406
4202,11804,1180406,1180407
4203,11804,1180407,1180408
4204,11804,1180408,1180409
4205,11804,1180409,1180410
4206,11804,1180410,1180411
4207,11804,1180411,1180412
4208,11804,1180412,1180413
4209,11804,1180413,1180414
4210,11804,1180414,1180415
4211,11804,1180415,1180416
4212,11804,1180416,1180417
4213,11804,1180417,1180418
4214,11804,1180418,1180419
4215,11804,1180419,1180420
4216,11804,1180420,1180421
4217,11804,1180421,1180422
4218,11804,1180422,1180423
4219,11804,1180423,1180424
4220,11804,1180424,1180425
4221,11804,1180425,1180426
4222,11804,1180426,1180427
4223,11804,1180427,1180428
4224,11804,1180428,1180429
4225,11804,1180429,1180430
4226,11805,1180501,1180502
4227,11805,1180502,1180503
4228,11805,1180503,1180504
4229,11805,1180504,1180505
4230,11805,1180505,1180506
4231,11805,1180506,1180507
4232,11806,1180601,1180602
4233,11806,1180602,1180603
4234,11806,1180603,1180604
4235,11806,1180604,1180605
4236,11806,1180605,1180606
4237,11806,1180606,1180607
4238,11806,1180607,1180608
4239,11806,1180608,1180609
4240,11806,1180609,1180610
4241,11806,1180610,1180611
4242,11806,1180611,1180612
4243,11806,1180612,1180613
4244,11806,1180613,1180614
4245,11806,1180614,1180615
4246,11806,1180615,1180616
4247,11806,1180616,1180617
4248,11806,1180617,1180618
4249,11806,1180618,1180619
4250,11806,1180619,1180620
4251,11806,1180620,1180621
4252,11806,1180621,1180622
4253,11806,1180622,1180623
4254,11806,1180623,1180624
4255,11806,1180624,1180625
4256,11806,1180625,1180626
4257,11806,1180626,1180627
4258,11806,1180627,1180628
4259,11806,1180628,1180629
4260,11806,1180629,1180630
4261,11806,1180630,1180631
4262,11806,1180631,1180632
4263,11806,1180632,1180633
4264,11806,1180633,1180634
4265,11806,1180634,1180635
4266,11806,1180635,1180636
4267,11806,1180636,1180637
4268,11806,1180637,1180638
4269,11806,1180638,1180639
4270,11806,1180639,1180640
4271,11806,1180640,1180641
4272,11806,1180641,1180642
4273,11806,1180642,1180643
4274,11806,1180643,1180644
4275,11806,1180644,1180645
4276,11806,1180645,1180646
4277,11806,1180646,1180647
4278,11806,1180647,1180648
4279,11806,1180648,1180649
4280,11806,1180649,1180650
4281,11806,1180650,1180651
4282,11806,1180651,1180652
4283,11806,1180652,1180653
4284,11806,1180653,1180654
4285,11806,1180654,1180655
4286,11806,1180655,1180656
4287,11806,1180656,1180657
4288,11807,1180701,1180702
4289,11807,1180702,1180703
4290,11807,1180703,1180704
4291,11807,1180704,1180705
4292,11807,1180705,1180706
4293,11807,1180706,1180707
4294,11807,1180707,1180708
4295,11807,1180707,1180715
4296,11807,1180708,1180709
4297,11807,1180709,1180710
4298,11807,1180710,1180711
4299,11807,1180711,1180712
4300,11807,1180712,1180713
4301,11807,1180713,1180714
4302,11807,1180715,1180716
4303,11807,1180716,1180717
4304,11807,1180717,1180718
4305,11807,1180718,1180719
4306,11807,1180719,1180720
4307,11807,1180720,1180721
4308,11807,1180721,1180722
4309,11807,1180722,1180723
4310,11807,1180723,1180724
